,R_1M,R_3M,AboveEMA50,Vol20(ann),FMS,Filter_Status,ΔFMS_1D,ΔFMS_5D,R_1W,R_6M,R_YTD
UBR,0.061524173542688354,0.3233490126390124,0.08235868710260408,0.39628215220314117,0.09089587040597769,정상,0.11219700736396312,0.4185330740616072,0.029692477428852282,0.287750123142275,0.7348310031133218
VLUE,0.036875917999105834,0.18614902511847964,0.053497170689574824,0.1826860835198407,0.09072211423890392,정상,-0.003955464421069199,-0.3050206681249456,-0.010225126297872422,0.27301185434754527,0.21279561568557015
QQA,0.045168141627998315,0.12567682828527782,0.046229950075470816,0.1641412427712915,0.09054907082371455,정상,0.0021051015180477695,-0.10104243192065865,0.0013211996376460977,0.2406898818341987,0.13776279009803427
GAP,0.09496081917806531,0.23745981504085223,0.06467621899927778,0.4331591966771792,0.09018219043848849,정상,-0.019968512924535886,-0.1052416331188773,-0.017116666366496336,0.04503534516070973,-0.01520591443271202
TLTW,0.036267786980579864,0.09363579344209039,0.03146490182503969,0.09038491805569547,0.08986758178760768,정상,-0.008122934046680186,-0.23846024837104624,-0.01362002144954122,0.12209044033483862,0.09986398165456745
KHPI,0.03883536376189656,0.07809715306916676,0.03198343620773425,0.09107985766185805,0.0898556605022921,정상,0.015296532938990026,-0.09915742796188742,-0.003291620697165154,0.150805519512218,0.0762501381403613
CLMT,0.06871424696032014,0.2873467932310727,0.07622190939400997,0.3906128682837265,0.0898178553931385,정상,-0.02104306591004594,-0.3368391222360789,-0.042778024728969744,0.6656259776772255,-0.1450280228665921
DBEF,0.04095445674682785,0.1165693404003838,0.0377009460509532,0.1305889840597922,0.0895652430915031,정상,-0.009486919268213378,-0.1922135460927072,-0.005756486753154433,0.15450670394015753,0.16334993167048273
PRAE,0.04473294053434462,0.17635415431213564,0.05052241489585807,0.20013247148378652,0.08924630307425158,정상,0.005241442674551511,-0.16360711551642476,-0.0016121139696360087,0.24050116034902658,0.10078351767411609
GDE,0.06627258556780657,0.2761603305106475,0.06936837428591969,0.36465191603095415,0.08905482008867302,정상,0.007378115713185543,-0.5838520721732073,-0.021434657494974085,0.41721315549278626,0.5838280448629773
BWMX,0.09690871777369114,0.12863817804152444,0.08996355424411107,0.4196106937966483,0.08788179664639323,정상,0.14244629400474312,0.05278907652866194,0.04524912936483427,0.6079202816965836,0.31951476508822907
GRID,0.04470108687740382,0.14501913017651868,0.05207975468262971,0.18558040315462163,0.08698603449802955,정상,-0.008124737811183391,-0.2937557475762021,-0.005579505056947043,0.30956579198361567,0.28845445817697324
EWZ,0.04303916778872696,0.18271983466702157,0.05044222437064594,0.19930102620625142,0.08669386316892197,정상,0.07231325543321027,0.16083635973935445,0.010307651890359537,0.17298693134044707,0.3635636128641604
USSE,0.052197668788832585,0.11934746436837385,0.046564525912070165,0.18784449452716903,0.0862621753335,정상,0.02865882007025583,0.04506639876702917,0.009515610916152495,0.15606997065536143,0.01839676578155469
CORX,0.06030139028038173,0.16343726747553222,0.043303556826917555,0.23648928602042887,0.08598622291462854,정상,-0.0376966055947866,0.4237126106454356,0.019157132094850926,-0.1317468410827618,-0.2592875440792083
TTEQ,0.05873617709902845,0.18393270540150253,0.06944392386544584,0.2865662624084234,0.08578947160145686,정상,-0.061680415622475754,-0.16121653555005197,0.009521892909788887,0.39745584237627796,0.27080449483835745
EWP,0.03476304216637027,0.1378380301879778,0.041628761044217644,0.13022796342526657,0.0857684091474149,정상,0.04135118154451667,-0.1475149182158429,0.0033347813368600487,0.2723154774437131,0.5892368697809114
DRAI,0.04734930574277163,0.13508672608847938,0.054286401182109145,0.193424183235107,0.08559596832383659,정상,-0.024430977504212192,-0.19483603144722167,-0.0003912943954555992,0.34672415947987956,0.2987923548174414
EFIV,0.041884575831497406,0.1296966337780825,0.0477743593845974,0.16087512516444114,0.08492335502903275,정상,-0.0005709589530235037,-0.12943964439290118,0.0023067588881744427,0.2568275902519479,0.13667133172658108
TT,0.0706108087199393,0.0739290809925659,0.0694179020657355,0.2641208004946079,0.08457103415665057,정상,0.043865429774355785,0.14613643492703687,0.03950110564853371,0.12643943009588554,0.18129534194312869
QRMI,0.0378115022347032,0.08004265777809993,0.031371607914656874,0.09082697359181545,0.0842926510407207,정상,-0.0004331906979538891,-0.12657191218015296,-0.005520672297774865,0.07982067375776314,-0.008161120314636672
MTD,0.07555884720256789,0.1393137083465006,0.05572022339487037,0.2970081520919383,0.0841570382368183,정상,-0.0577226080498337,-1.0224609613433802,-0.04786602170326848,0.2738779491765606,0.09203535469675472
LITP,0.11726079468724615,0.5513443556584376,0.1382930717779418,0.819894527765474,0.0839492476905086,정상,-0.13053290476229185,-0.4372727397884594,-0.016821519765230164,0.8696006709312585,0.497785818682676
RVNU,0.030288219123129068,0.0890328333950754,0.026480413061667596,0.06233929846443518,0.0834329913533729,정상,0.006993808232030552,-0.16845381138300752,-0.011014857360532537,0.06421290248143974,-0.016629266610635685
XLSR,0.0417029128430062,0.14311360924027317,0.04668964967396727,0.1673120821161148,0.08313019221958723,정상,0.010070303735045083,-0.18193977684199597,-0.00012316555581570743,0.25485738660382506,0.12431931387065998
DVYE,0.050229381084373026,0.10640764565874905,0.04097825627354679,0.1660862157398695,0.08290945242948383,정상,0.027224785464286916,-0.06825804692724113,0.0006101216561802403,0.19400312858211932,0.2040002190865351
EPU,0.045312186674303145,0.30691525508733486,0.07122588972586619,0.3167634116830024,0.08241528442107611,정상,-0.027319336162198407,-0.009488090239568717,0.015742215160449158,0.4556367619178401,0.5754138832930613
PTNQ,0.05042638847320102,0.15082103619380627,0.05549992789009717,0.21721142518091602,0.08228383827020547,정상,-0.01105515380772476,-0.10829822714758663,0.006241773499514824,0.22409754096384793,0.060427682579470066
HCMT,0.06333866269282651,0.22919713240345696,0.07902691052654198,0.3471462937928112,0.08189346156534608,정상,-0.004918559712686815,-0.1998037518553192,0.009383911373088694,0.49794729841287944,0.074062639533091
QQQM,0.05001231186586841,0.15166511498963997,0.05619643015460607,0.21788257831451827,0.08148235958134897,정상,-0.012437410794550574,-0.11317797970115204,0.006206712715040252,0.3100228418399702,0.19352036380626814
QQQ,0.049906800590372224,0.15138464066996504,0.056203053112184875,0.2176325694022421,0.08101138695968857,정상,-0.013126321390659446,-0.11395572843383928,0.00614479944124513,0.3096290617672848,0.19288330918492158
FMNY,0.03354678654502896,0.07458557855416936,0.025884044389676175,0.06582775732552965,0.08060610967180482,정상,0.029068437930273694,-0.09350211874082837,-0.008423806843065984,0.07119744640871883,0.00766667594225523
ECOW,0.05104824785446205,0.1563562516355559,0.05490876294371971,0.2227721662822685,0.080275008552743,정상,0.006233349355521278,-0.04418530844702109,0.0034475435078316075,0.2554425797651274,0.28046236683728165
PIN,0.05813895364856547,0.06364254734302044,0.024613789275590214,0.14289346083322751,0.08022249357107258,정상,0.022258082302620386,-0.06431266774376365,-0.00937079158303955,0.06749752275418319,-0.011110462821870337
ONEQ,0.049203939172415945,0.16072407960870372,0.05763529057518624,0.22383059773109548,0.0796141248985312,정상,-0.009331756712294192,-0.09798381422611019,0.007844688909742326,0.3441863029044123,0.18846096243188604
QQH,0.059875612074003604,0.19742213243258333,0.07014576237403203,0.3033217615574496,0.07923048308127953,정상,-0.004543027387489185,-0.0979459503476158,0.012574353959714513,0.434949059006136,0.16356930046371376
IDNA,0.04697714258851482,0.20233926301795546,0.06714899679420983,0.25682799354537533,0.07857215254235914,정상,-0.029122717849954932,-0.5198512352064744,0.004511581999432579,0.32104157123686994,0.08894867974037202
DGIN,0.07022482614790859,0.06022224996307113,0.02120082686049285,0.1781269569544188,0.07855306631777526,정상,0.04622393568688343,0.035362925879981244,-0.011056260029372766,0.09530860037859035,-0.07845757435792977
IWY,0.0460234342581054,0.15396851712992432,0.056360914388052574,0.20757258187242597,0.07813230335743648,정상,0.00824705675212456,-0.08688353039788727,0.009732858027291291,0.3272186686999634,0.17394550685327603
JPAN,0.05754124876998512,0.1371683493899929,0.043082514181835396,0.2156804787601771,0.07811950036014625,정상,0.033851633686311444,0.027167297651480904,0.0037015748985091967,0.17120410949636056,0.1913746148553621
036460.KS,0.0760309278350515,0.019536019536019467,0.02908447188631902,0.18803994671786434,0.07775717478727073,정상,-0.1567107218756117,-0.1277632772876719,-0.0199530516431925,0.10742705570291777,0.2031700288184437
CSPI,0.14291769153376555,0.2812880521736594,0.08562587990438097,0.6672748242737719,0.07749593332640575,정상,0.09852717593010712,0.013153562507945527,-0.03989884893589979,-0.17803956449647473,-0.2076530172587413
JEMA,0.051073826771779185,0.1777654122093768,0.05879568492471643,0.24344796147922343,0.07744956960058735,정상,-0.028828215036020566,-0.17115691279438888,-0.0005669088733148975,0.29217516834409385,0.29425367862843177
VERA,0.03253373864135023,0.47949501326502975,0.08188272183824208,0.3940644667545654,0.07706892615839368,정상,-0.06465322711983042,-0.5071730016926362,0.007034503037721462,0.3725542400884674,-0.3191564374303977
PSCU,0.05443665951384791,0.12625553451768812,0.039002995012370256,0.19238520884910454,0.0770075415915576,정상,0.009901561288485461,-0.2878618119997091,-0.01748004291842964,0.10410864538478304,-0.01861813796661771
METD,0.09690181191062797,0.17328469379824019,0.09488150307743304,0.46012364680372747,0.076916781869926,정상,0.06867685264215105,0.3861466055389313,0.08722827094576235,-0.10398600635141031,-0.20543813428272717
SRPT,0.05673533420635524,0.428610323800485,0.09024545900507452,0.46244533579638825,0.07664393594731095,정상,-0.9704176144970069,-1.2928298785246426,0.010891830208676456,-0.35118831638711345,-0.8144364832791557
MLN,0.030382897771947803,0.08726214069893512,0.027365002912845604,0.06747344087231952,0.07578402421643948,정상,0.007245574360844609,-0.1766863240361186,-0.0110326993442319,0.07456447665641641,-0.011655138697937995
CDEI,0.0408457416226129,0.12417195059184727,0.046130260453868255,0.15661790689257457,0.07563448082451146,정상,0.004975762350704405,-0.10645721140322978,0.0034020917845747345,0.22994057991390204,0.11529444215644391
SOFI,0.1355229465844785,0.3870974298957037,0.08930654807560545,0.7107214190401654,0.07550392034921649,정상,-0.019878648372106178,0.3574683799390652,-0.0075552962111373745,1.2311562917983454,0.8293374220759393
DCI,0.027741409239087966,0.19433042267160272,0.04746655479343875,0.15475993081033307,0.07495692465573117,정상,-0.05602950714335281,-0.2846597746501982,-0.0029972805087031817,0.27193882018274906,0.22093272264271957
PBE,0.03289866204833136,0.14491107238989254,0.04426963195212519,0.13847500297008122,0.07492615996994412,정상,-0.007951165899576007,-0.5070515020073882,-0.011075340734793437,0.24043896565791023,0.07431979742053807
PBP,0.038073599622577614,0.08241510329429969,0.032820548701904206,0.10090144944164034,0.07489448440918278,정상,0.006200562379558017,-0.14696084136251514,-0.006476745555763386,0.11413291597567832,0.0122463075964101
DNP,0.039311003900725616,0.08651212729194357,0.03371512811685928,0.1092459321006935,0.07459931515147827,정상,0.03558557763448428,-0.20617697923465705,-0.013086291881337253,0.11927586824551306,0.18944660639849964
RFFC,0.04314836482367723,0.11493202325717222,0.04352971895812674,0.1555719067584326,0.07443908122368459,정상,0.019084986577493634,-0.12367551387119252,-0.0009274553743476854,0.215118606554338,0.11602037034107093
JNJ,0.03259795875415583,0.14795044711491023,0.04008380450676707,0.13297744820246857,0.07366447463509418,정상,0.03179901990863254,-0.5174970732040162,-0.015270920197009596,0.2575045009502992,0.2991573561124563
HFXI,0.03967981970652246,0.12121845171847023,0.03805573619109648,0.1396416911064611,0.07177197587668649,정상,0.010831177431893435,-0.21343327676678747,-0.0063782918087560425,0.17507990813879437,0.21898787765056538
PINK,0.031051310376289276,0.16887202308385296,0.047450412841931966,0.15321523114348157,0.07167056869521676,정상,-0.04982726525491149,-0.43893945600191436,-0.0025289516174219484,0.20294461779292128,0.09131239229130617
RND,0.04576487153645248,0.15766326524773677,0.053902544736583735,0.20844867593347988,0.07166488800730803,정상,0.014851631491372308,-0.13169090619178403,0.0038759156743213286,0.33301580917168416,0.20120726491487928
FLIN,0.0567662368185331,0.06670450088830071,0.0240377211348215,0.14399948848995764,0.07140926531718972,정상,0.018003458005108552,-0.08827754032625812,-0.011282789803724103,0.080116180080122,-0.00024898821819552275
XPH,0.03771601345178577,0.20016652187661488,0.05047735982676893,0.19986102420601087,0.07133674783333355,정상,0.05882276974759104,-0.3109878701633485,0.0037711950517202997,0.25706359172128423,0.12211198182026606
RPAR,0.03478242752322602,0.10877533046607724,0.03194120097191666,0.10553991370510697,0.07120173471460522,정상,-0.006656634879362411,-0.28952121911798545,-0.016493451696897865,0.15958963968915296,0.14539150726562156
VIDI,0.04010597680978667,0.1362192069308834,0.045394438397914794,0.16268439705498938,0.0707129841005692,정상,0.025698195702631377,-0.14829491322492355,-0.002494018472358639,0.2602384652016867,0.3199452977535191
KBA,0.041729705977223475,0.24754420326017246,0.06703341548248432,0.269635909112013,0.07020194460521231,정상,-0.031038669441633943,-0.06801039913735507,0.003097162798856745,0.34250230916241975,0.28163930325932274
HEFA,0.04095244812108345,0.11807087082465095,0.03821093401761888,0.14348076059020196,0.07001438333481325,정상,-0.01820576799918161,-0.183485421301407,-0.0050859558578992825,0.15519370788979736,0.16521703710497038
NUGO,0.052465946651837125,0.13870474646344366,0.056321825214010524,0.22558550882052755,0.07001166404531001,정상,-0.022763384058728853,-0.07289824860823174,0.011709491274559447,0.31607185138370864,0.1521840457884347
BSMY,0.02983371891690112,0.08039166923338814,0.025806947403769875,0.06235182000647704,0.06985452997580033,정상,0.004943919384528206,-0.14419758127977822,-0.009645511127370998,0.07772027791322755,0.003923116314737296
EMIF,0.03689325193605364,0.11697959664628921,0.037194819648064925,0.12757093056289703,0.06913198010946198,정상,0.010385344345454739,-0.014765167426990633,0.0001949176468398761,0.1943525178933181,0.24163017522261243
GARP,0.048647304681725956,0.15980755826447157,0.05762922784006541,0.22743800591302293,0.06896678343057672,정상,-0.027717755155011403,-0.16520862119684931,0.0006458798799779952,0.3095684041637907,0.18828083801780826
BCIM,0.045965878915718905,0.14520666965817308,0.042812357491188946,0.18525224111779978,0.06850248064998538,정상,-0.026067081939073478,-0.110524982013045,-0.007799233772379788,0.13543420146193652,0.0932866655452711
BAMG,0.04629114910780663,0.11046020063419704,0.04778299264340613,0.17440293358486142,0.06836133347689,정상,0.020695092948300353,-0.13675618096183584,-0.0011076788171500151,0.22393881877884958,0.11788487854920682
CM,0.03671727658412283,0.17106652967234992,0.045956609790448244,0.1738554725890529,0.06786868723845563,정상,-0.008200027915226893,-0.13004892407448632,-0.006913158152652477,0.3303044890390756,0.2926695047333956
PWZ,0.03061607899635521,0.08919644284089068,0.026630569967835305,0.07296080434416091,0.0674433641848371,정상,0.005335674892214426,-0.17038990645799634,-0.011093611849408158,0.07222631465610285,-0.01978466175079041
SNPE,0.04056061464140748,0.12957358346107917,0.04672132749045543,0.16445519182120202,0.06743330129440617,정상,0.0025779428108071434,-0.15375237150379906,0.0004960352730083439,0.2548871730887199,0.13588754118854696
FTQI,0.04076152150730028,0.11441096772970427,0.03909738185014855,0.14373784554571598,0.06723718516572486,정상,0.0011468990801032364,-0.1759249095467142,-0.00681543623194325,0.19715750152251887,0.07754838334299685
MIY,0.03699906638105577,0.07812455893280235,0.024086942239921916,0.08478189714760319,0.06680509831758497,정상,0.036153803098219695,-0.1815642375081647,-0.012547323325307724,0.034037615279019606,0.04432792095462679
PZA,0.027692518361039697,0.0885160613364604,0.025898433307393498,0.06166391276904421,0.0666317524741209,정상,0.01141894958671641,-0.17315547315776914,-0.011629681704417583,0.06713013967280057,-0.012828969171434723
